user_id,join_date,gender,location,age
USR00619,2022-12-31,Male,Surabaya,44
USR00620,2022-12-08,Female,Medan,19
USR00621,2023-05-15,Male,Bandung,62
USR00622,2023-10-19,Female,Yogyakarta,50
USR00623,2023-05-26,Male,Bandung,21
USR00624,2022-11-23,Female,Yogyakarta,27
USR00625,2022-08-05,Female,Makassar,29
USR00626,2022-10-28,nan,Yogyakarta,18
USR00627,2022-05-12,Male,Bandung,49
USR00628,2022-03-11,Male,Surabaya,64
USR00629,2022-09-09,Male,Bandung,19
USR00630,2023-02-19,Female,Yogyakarta,27
USR00631,2023-03-21,Female,Jakarta,47
USR00632,2022-07-01,Female,Medan,34
USR00633,2022-06-16,Male,Yogyakarta,61
USR00634,2022-04-01,Female,Makassar,22
USR00635,2023-12-15,Male,Jakarta,61
USR00636,2023-06-15,Male,Bandung,31
USR00637,2022-02-08,Female,Bandung,19
USR00638,2022-05-06,Male,Yogyakarta,45
USR00639,2023-03-27,Female,Medan,22
USR00640,2022-06-22,Female,Medan,16
USR00641,2023-10-15,nan,Surabaya,15
USR00642,2022-08-08,Female,Yogyakarta,40
USR00643,2023-09-30,Male,Makassar,21
USR00644,2022-02-27,Female,Surabaya,26
USR00645,2023-10-22,Male,Bandung,28
USR00646,2023-04-21,Male,Yogyakarta,37
USR00647,2023-04-01,Female,Makassar,39
USR00648,2022-12-27,Female,Makassar,39
USR00649,2022-01-01,Male,Yogyakarta,29
USR00650,2023-01-22,Male,Surabaya,50
USR00651,2022-12-14,Female,Bandung,54
USR00652,2022-07-09,Male,Bandung,36
USR00653,2023-05-20,Female,Surabaya,25
USR00654,2022-07-10,Male,Makassar,40
USR00655,2023-05-23,Male,Makassar,39
USR00656,2023-01-04,Female,Jakarta,55
USR00657,2023-02-13,Female,Yogyakarta,38
USR00658,2022-04-27,Female,Surabaya,34
USR00659,2022-05-14,Female,Bandung,20
USR00660,2022-02-27,Male,Jakarta,39
USR00661,2023-07-10,Female,Surabaya,29
USR00662,2023-11-16,Male,Yogyakarta,28
USR00663,2023-11-03,Female,Makassar,39
USR00664,2022-06-22,Female,Medan,19
USR00665,2022-05-29,Male,Surabaya,47
USR00666,2022-03-21,Male,Makassar,31
USR00667,2022-08-01,Female,Yogyakarta,62
USR00668,2022-07-22,Male,Medan,47
USR00669,2022-08-17,nan,Bandung,35
USR00670,2023-11-07,Male,Medan,45
USR00671,2022-08-15,Male,Bandung,25
USR00672,2023-10-21,Male,Medan,40
USR00673,2023-06-16,Male,Makassar,47
USR00674,2023-03-17,Female,Jakarta,56
USR00675,2023-02-06,Female,Bandung,27
USR00676,2022-02-16,Female,Yogyakarta,44
USR00677,2022-08-21,Male,Surabaya,55
USR00678,2022-11-01,nan,Medan,47
USR00679,2023-06-10,Male,Surabaya,37
USR00680,2022-05-23,nan,Bandung,24
USR00681,2023-02-19,Male,Bandung,20
USR00682,2023-05-28,Female,Medan,48
USR00683,2023-01-08,Female,Surabaya,52
USR00684,2023-07-20,Male,Jakarta,44
USR00685,2022-09-16,Male,Jakarta,47
USR00686,2023-10-18,Female,Jakarta,60
USR00687,2023-04-16,Male,Yogyakarta,35
USR00688,2022-01-12,Female,Yogyakarta,21
USR00689,2022-11-26,Female,Jakarta,56
USR00690,2022-12-24,Female,Jakarta,24
USR00691,2023-02-12,nan,Medan,64
USR00692,2023-10-30,Male,Jakarta,21
USR00693,2023-01-08,Male,Bandung,23
USR00694,2022-01-08,Male,Yogyakarta,20
USR00695,2022-05-02,Female,Bandung,18
USR00696,2022-12-14,nan,Medan,45
USR00697,2023-11-07,nan,Jakarta,64
USR00698,2022-03-31,nan,Yogyakarta,40
USR00699,2023-10-10,Female,Medan,23
USR00700,2023-11-29,nan,Medan,15
USR00701,2022-11-12,Male,Makassar,52
USR00702,2022-06-27,nan,Bandung,27
USR00703,2023-06-24,Female,Surabaya,44
USR00704,2022-02-10,Male,Medan,35
USR00705,2023-12-05,Male,Medan,18
USR00706,2023-05-17,Male,Medan,22
USR00707,2022-05-25,Female,Yogyakarta,30
USR00708,2022-07-20,Female,Yogyakarta,23
USR00709,2023-12-25,Male,Jakarta,59
USR00710,2023-04-06,Female,Surabaya,28
USR00711,2023-07-12,Male,Jakarta,23
USR00712,2023-07-01,Female,Jakarta,46
USR00713,2022-09-10,Female,Surabaya,50
USR00714,2023-01-25,nan,Makassar,42
USR00715,2023-08-17,Male,Bandung,30
USR00716,2022-09-13,nan,Yogyakarta,26
USR00717,2023-12-10,Male,Bandung,46
USR00718,2023-03-26,Male,Bandung,61
USR00719,2022-01-10,Female,Jakarta,31
USR00720,2022-08-30,Female,Jakarta,24
USR00721,2022-09-08,nan,Jakarta,64
USR00722,2022-01-05,Female,Makassar,57
USR00723,2022-04-29,nan,Jakarta,19
USR00724,2023-01-09,Male,Surabaya,43
USR00725,2022-03-06,Male,Jakarta,39
USR00726,2022-05-26,Female,Jakarta,51
USR00727,2022-08-12,Male,Medan,41
USR00728,2022-08-27,nan,Yogyakarta,57
USR00729,2022-06-26,Female,Surabaya,22
USR00730,2022-10-09,Female,Medan,59
USR00731,2022-03-04,Female,Medan,36
USR00732,2022-08-05,Female,Jakarta,47
USR00733,2023-11-20,Male,Makassar,22
USR00734,2023-04-06,Female,Surabaya,21
USR00735,2023-09-02,Female,Jakarta,45
USR00736,2022-04-15,nan,Bandung,15
USR00737,2022-04-09,Male,Bandung,64
USR00738,2023-05-26,Female,Makassar,51
USR00739,2023-01-20,Male,Surabaya,63
USR00740,2023-02-09,Male,Surabaya,58
USR00741,2023-06-02,Female,Medan,60
USR00742,2023-04-21,Male,Bandung,17
USR00743,2023-12-10,Female,Yogyakarta,42
USR00744,2023-10-07,Female,Bandung,24
USR00745,2023-03-13,Male,Bandung,48
USR00746,2022-01-23,Female,Surabaya,36
USR00747,2023-07-19,Male,Jakarta,19
USR00748,2023-11-08,Female,Bandung,47
USR00749,2023-12-15,Male,Bandung,63
USR00750,2023-04-03,Male,Makassar,35
USR00751,2022-03-24,Female,Medan,49
USR00752,2022-05-25,nan,Makassar,46
USR00753,2022-03-26,Female,Jakarta,37
USR00754,2022-03-19,Male,Makassar,38
USR00755,2023-04-02,Male,Yogyakarta,37
USR00756,2022-01-01,Female,Makassar,48
USR00757,2022-02-20,Female,Yogyakarta,48
USR00758,2023-11-16,Male,Bandung,15
USR00759,2023-12-18,Male,Bandung,39
USR00760,2023-03-22,Male,Medan,47
USR00761,2023-03-25,Male,Yogyakarta,45
USR00762,2023-05-03,Female,Medan,62
USR00763,2022-02-03,Male,Makassar,27
USR00764,2022-12-14,Male,Surabaya,43
USR00765,2022-04-05,Male,Surabaya,35
USR00766,2022-03-13,Male,Medan,29
USR00767,2023-07-05,Male,Jakarta,35
USR00768,2022-06-03,Female,Medan,48
USR00769,2022-09-07,nan,Yogyakarta,18
USR00770,2023-11-05,Male,Makassar,57
USR00771,2023-03-14,Female,Yogyakarta,56
USR00772,2022-04-28,Female,Surabaya,64
USR00773,2022-11-02,Male,Yogyakarta,57
USR00774,2022-09-25,Male,Makassar,21
USR00775,2022-02-23,Male,Jakarta,44
USR00776,2022-08-24,Female,Bandung,59
USR00777,2023-01-24,Female,Yogyakarta,49
USR00778,2023-02-05,Male,Medan,32
USR00779,2023-09-16,Female,Bandung,49
USR00780,2022-10-30,Female,Surabaya,45
USR00781,2022-07-26,Male,Yogyakarta,15
USR00782,2022-08-17,Female,Jakarta,62
USR00783,2023-08-01,Male,Yogyakarta,53
USR00784,2022-03-16,Female,Makassar,25
USR00785,2023-03-11,Male,Medan,19
USR00786,2022-04-13,Female,Surabaya,49
USR00787,2023-02-26,Male,Jakarta,41
USR00788,2023-12-05,Female,Makassar,16
USR00789,2022-11-02,Male,Makassar,63
USR00790,2022-04-08,Female,Yogyakarta,44
USR00791,2022-12-01,Male,Surabaya,25
USR00792,2023-03-11,Male,Makassar,63
USR00793,2023-03-23,Male,Bandung,61
USR00794,2022-11-04,Male,Bandung,36
USR00795,2022-09-06,Female,Jakarta,33
USR00796,2022-06-15,nan,Bandung,33
USR00797,2023-04-26,Female,Surabaya,20
USR00798,2022-12-01,Female,Jakarta,55
USR00799,2023-06-26,Male,Medan,43
USR00800,2022-04-16,Male,Makassar,46
USR00801,2023-07-17,Female,Bandung,51
USR00802,2022-03-22,nan,Medan,55
USR00803,2022-05-13,Female,Makassar,51
USR00804,2022-05-18,Male,Surabaya,36
USR00805,2022-07-03,Male,Medan,21
USR00806,2023-02-05,Male,Jakarta,43
USR00807,2022-11-26,Male,Surabaya,54
USR00808,2023-05-23,Female,Bandung,54
USR00809,2022-03-10,Male,Medan,41
USR00810,2023-06-30,Female,Yogyakarta,24
USR00811,2022-02-22,nan,Surabaya,18
USR00812,2023-03-26,Female,Surabaya,57
USR00813,2022-07-24,nan,Medan,57
USR00814,2022-05-06,Male,Bandung,59
USR00815,2022-02-12,nan,Surabaya,34
USR00816,2022-04-21,Male,Yogyakarta,58
USR00817,2023-10-25,Female,Medan,40
USR00818,2022-07-02,Male,Surabaya,22
USR00819,2022-04-05,Male,Jakarta,60
USR00820,2023-01-09,Male,Medan,59
USR00821,2023-06-04,Male,Medan,59
USR00822,2022-12-26,nan,Yogyakarta,50
USR00823,2023-11-27,Female,Surabaya,52
USR00824,2022-10-08,Female,Medan,20
USR00825,2022-07-14,Female,Jakarta,44
USR00826,2022-07-14,Female,Yogyakarta,46
USR00827,2023-10-29,Male,Bandung,24
USR00828,2022-04-03,Female,Jakarta,49
USR00829,2023-11-03,Female,Yogyakarta,56
USR00830,2022-03-02,Female,Yogyakarta,41
USR00831,2023-09-26,nan,Medan,39
USR00832,2022-02-20,Female,Medan,64
USR00833,2023-02-07,Male,Surabaya,43
USR00834,2022-01-05,nan,Makassar,28
USR00835,2023-04-11,nan,Makassar,51
USR00836,2023-08-27,nan,Bandung,21
USR00837,2023-11-13,Female,Surabaya,61
USR00838,2023-06-18,Male,Yogyakarta,50
USR00839,2023-02-09,Male,Jakarta,18
USR00840,2023-05-28,Male,Surabaya,59
USR00841,2023-10-07,Female,Surabaya,64
USR00842,2022-08-21,Male,Jakarta,20
USR00843,2023-06-08,Female,Surabaya,63
USR00844,2022-12-12,nan,Medan,34
USR00845,2022-02-15,nan,Bandung,60
USR00846,2023-06-30,Male,Makassar,41
USR00847,2022-03-19,Male,Jakarta,52
USR00848,2023-12-31,Female,Makassar,21
USR00849,2022-03-14,Female,Medan,37
USR00850,2022-09-06,Female,Makassar,55
USR00851,2022-02-16,Female,Medan,30
USR00852,2022-05-01,Male,Makassar,15
USR00853,2022-08-02,Male,Bandung,45
USR00854,2022-08-27,Female,Medan,58
USR00855,2022-02-25,Female,Jakarta,33
USR00856,2022-12-16,Male,Jakarta,45
USR00857,2022-04-17,Female,Surabaya,50
USR00858,2022-02-17,nan,Surabaya,41
USR00859,2023-07-27,Male,Bandung,28
USR00860,2022-12-03,nan,Makassar,50
USR00861,2022-01-26,Female,Yogyakarta,43
USR00862,2022-09-14,Female,Makassar,57
USR00863,2022-01-08,Male,Yogyakarta,38
USR00864,2023-09-17,Male,Yogyakarta,44
USR00865,2022-09-10,Male,Medan,48
USR00866,2023-11-23,Male,Yogyakarta,48
USR00867,2023-12-20,Male,Bandung,21
USR00868,2022-10-30,Female,Yogyakarta,55
USR00869,2023-10-01,Male,Medan,56
USR00870,2022-02-25,nan,Jakarta,57
USR00871,2023-12-27,Female,Jakarta,46
USR00872,2023-06-10,Male,Makassar,49
USR00873,2023-04-19,Female,Surabaya,16
USR00874,2022-01-28,nan,Surabaya,53
USR00875,2022-03-19,Female,Jakarta,45
USR00876,2022-08-04,Male,Medan,52
USR00877,2023-01-21,nan,Makassar,40
USR00878,2022-12-31,Male,Medan,30
USR00879,2023-10-28,Female,Surabaya,51
USR00880,2023-06-10,Female,Bandung,54
USR00881,2023-11-30,Male,Surabaya,16
USR00882,2022-11-08,Male,Medan,51
USR00883,2022-01-07,nan,Surabaya,53
USR00884,2022-01-03,nan,Surabaya,22
USR00885,2023-09-15,Female,Surabaya,25
USR00886,2022-12-29,Male,Surabaya,22
USR00887,2023-05-23,Male,Makassar,40
USR00888,2022-10-01,Male,Jakarta,33
USR00889,2023-05-21,Female,Surabaya,42
USR00890,2022-01-15,Male,Yogyakarta,18
USR00891,2022-07-11,Male,Surabaya,25
USR00892,2023-09-23,Female,Makassar,48
USR00893,2023-04-30,Female,Makassar,25
USR00894,2022-01-28,Female,Bandung,16
USR00895,2023-12-15,Female,Makassar,21
USR00896,2022-02-08,Female,Bandung,25
USR00897,2022-09-30,Male,Bandung,63
USR00898,2022-08-19,Female,Surabaya,42
USR00899,2022-03-27,Female,Yogyakarta,20
USR00900,2023-04-19,Female,Medan,51
USR00901,2022-05-06,Male,Yogyakarta,33
USR00902,2023-06-21,Female,Surabaya,50
USR00903,2022-05-25,nan,Jakarta,57
USR00904,2023-06-09,Female,Yogyakarta,46
USR00905,2022-07-31,Female,Bandung,59
USR00906,2022-01-25,Female,Medan,49
USR00907,2023-08-03,Male,Makassar,41
USR00908,2023-01-29,Female,Makassar,38
USR00909,2022-03-08,nan,Makassar,63
USR00910,2022-08-21,Male,Medan,37
USR00911,2022-04-19,Male,Makassar,26
USR00912,2022-05-26,Female,Makassar,24
USR00913,2022-04-21,Male,Bandung,52
USR00914,2022-08-16,Female,Makassar,21
USR00915,2022-04-21,Male,Medan,56
USR00916,2023-04-15,Female,Makassar,21
USR00917,2022-02-03,Female,Surabaya,57
USR00918,2023-09-15,Male,Bandung,28
USR00919,2023-01-04,Male,Jakarta,32
USR00920,2023-08-18,Male,Surabaya,51
USR00921,2023-07-08,Male,Jakarta,35
USR00922,2023-03-01,Female,Medan,50
USR00923,2023-09-05,Male,Jakarta,55
USR00924,2023-06-02,Female,Yogyakarta,31
USR00925,2023-11-23,Female,Yogyakarta,28
USR00926,2022-10-09,Male,Jakarta,52
USR00927,2022-11-16,Male,Yogyakarta,27
USR00928,2023-03-19,Male,Makassar,22
USR00929,2022-11-11,Female,Bandung,21
USR00930,2023-01-12,Male,Jakarta,64
USR00931,2022-10-16,Male,Yogyakarta,26
USR00932,2023-03-13,Male,Medan,54
USR00933,2023-10-24,nan,Medan,60
USR00934,2022-10-04,Female,Medan,47
USR00935,2023-12-11,Female,Yogyakarta,16
USR00936,2023-08-05,Male,Makassar,31
USR00937,2023-05-18,Male,Surabaya,59
USR00938,2023-09-16,Male,Makassar,43
USR00939,2023-05-31,nan,Makassar,35
USR00940,2022-12-16,Male,Jakarta,25
USR00941,2023-03-22,Female,Bandung,46
USR00942,2022-12-16,Male,Medan,32
USR00943,2023-08-30,Female,Bandung,46
USR00944,2023-10-26,Male,Surabaya,61
USR00945,2022-05-17,Female,Bandung,39
USR00946,2022-08-31,nan,Bandung,49
USR00947,2023-06-27,Male,Surabaya,63
USR00948,2022-02-09,Female,Surabaya,25
USR00949,2022-08-17,Female,Medan,50
USR00950,2023-07-02,Female,Medan,25
USR00951,2022-08-11,Male,Surabaya,44
USR00952,2022-01-06,Male,Surabaya,63
USR00953,2022-11-18,Female,Yogyakarta,22
USR00954,2023-04-13,Male,Makassar,21
USR00955,2022-03-16,nan,Medan,25
USR00956,2022-01-04,Female,Yogyakarta,24
USR00957,2023-10-08,Female,Yogyakarta,33
USR00958,2022-04-28,Male,Medan,52
USR00959,2023-08-29,Female,Makassar,22
USR00960,2023-05-19,Female,Makassar,19
USR00961,2023-07-28,Female,Yogyakarta,27
USR00962,2023-03-17,Male,Medan,32
USR00963,2022-07-13,nan,Makassar,43
USR00964,2023-12-16,Male,Medan,19
USR00965,2023-01-27,Male,Yogyakarta,32
USR00966,2022-01-26,nan,Jakarta,58
USR00967,2023-03-11,Female,Yogyakarta,63
USR00968,2022-06-22,Male,Yogyakarta,59
USR00969,2022-10-27,nan,Medan,51
USR00970,2023-10-07,Male,Yogyakarta,62
USR00971,2022-11-22,Male,Makassar,53
USR00972,2023-02-14,Female,Surabaya,43
USR00973,2022-04-28,Male,Bandung,44
USR00974,2023-12-25,nan,Yogyakarta,39
USR00975,2022-08-13,Female,Bandung,34
USR00976,2023-06-16,Male,Bandung,60
USR00977,2022-04-23,Female,Bandung,39
USR00978,2022-05-20,Male,Surabaya,57
USR00979,2023-07-13,Female,Yogyakarta,47
USR00980,2022-01-01,nan,Bandung,23
USR00981,2022-03-31,Female,Yogyakarta,60
USR00982,2023-10-16,Male,Jakarta,45
USR00983,2022-11-16,Male,Makassar,18
USR00984,2023-07-04,Male,Medan,48
USR00985,2022-05-19,Female,Surabaya,20
USR00986,2023-05-26,Female,Bandung,27
USR00987,2022-09-16,Male,Bandung,30
USR00988,2023-11-04,Male,Bandung,25
USR00989,2023-11-21,Female,Yogyakarta,27
USR00990,2022-01-10,Male,Makassar,20
USR00991,2022-09-18,Male,Surabaya,28
USR00992,2023-10-12,nan,Jakarta,63
USR00993,2022-06-21,Male,Medan,46
USR00994,2022-01-13,Female,Jakarta,34
USR00995,2022-06-17,Male,Jakarta,55
USR00996,2023-10-04,Male,Yogyakarta,43
USR00997,2023-08-19,Female,Bandung,52
USR00998,2022-11-17,Female,Surabaya,39
USR00999,2022-11-15,Female,Bandung,64
USR01000,2023-09-05,Male,Medan,26
USR01001,2022-11-25,Female,Yogyakarta,42
USR01002,2023-07-04,Female,Surabaya,37
USR01003,2023-02-23,Male,Jakarta,58
USR01004,2023-08-29,nan,Bandung,44
USR01005,2022-04-05,Female,Jakarta,41
USR01006,2023-08-04,Female,Yogyakarta,38
USR01007,2022-11-14,Female,Medan,43
USR01008,2022-08-24,Male,Yogyakarta,30
USR01009,2022-11-30,Female,Makassar,18
USR01010,2023-01-11,Female,Medan,37
USR01011,2023-04-04,Male,Yogyakarta,50
USR01012,2022-05-17,Female,Surabaya,61
USR01013,2023-08-11,Male,Makassar,34
USR01014,2023-07-01,Male,Yogyakarta,15
USR01015,2023-05-28,Male,Jakarta,37
USR01016,2022-10-23,nan,Makassar,38
USR01017,2022-11-16,Female,Yogyakarta,23
USR01018,2023-07-26,Male,Bandung,26
USR01019,2022-12-15,Female,Jakarta,47
USR01020,2022-08-17,Male,Yogyakarta,17
USR01021,2022-09-27,Female,Yogyakarta,31
USR01022,2022-10-18,Female,Makassar,16
USR01023,2023-12-26,Female,Medan,46
USR01024,2022-06-14,Female,Makassar,61
USR01025,2022-01-05,Female,Surabaya,17
USR01026,2023-01-14,Female,Jakarta,19
USR01027,2022-03-19,Female,Makassar,37
USR01028,2023-02-14,Female,Jakarta,61
USR01029,2023-07-28,Female,Medan,23
USR01030,2022-05-12,nan,Surabaya,35
USR01031,2023-08-24,Female,Jakarta,28
USR01032,2022-02-11,Female,Surabaya,53
USR01033,2022-03-30,Female,Medan,62
USR01034,2023-02-06,Male,Jakarta,35
USR01035,2022-10-23,Male,Medan,42
USR01036,2022-10-22,Female,Medan,28
USR01037,2023-09-08,Female,Yogyakarta,49
USR01038,2023-06-10,Female,Surabaya,53
USR01039,2023-11-22,Male,Medan,54
USR01040,2023-09-29,Male,Medan,61
USR01041,2023-02-26,Female,Makassar,16
USR01042,2022-01-23,Male,Jakarta,37
USR01043,2023-07-29,Male,Yogyakarta,50
USR01044,2022-05-23,Male,Yogyakarta,50
USR01045,2023-10-27,Female,Medan,25
USR01046,2022-05-25,Female,Bandung,15
USR01047,2022-08-13,nan,Bandung,27
USR01048,2023-05-18,Male,Makassar,50
USR01049,2023-09-08,Female,Medan,37
USR01050,2022-04-14,Male,Makassar,26
USR01051,2022-02-08,Male,Bandung,20
USR01052,2022-07-17,Female,Jakarta,28
USR01053,2023-10-08,Male,Medan,36
USR01054,2023-08-02,Male,Makassar,51
USR01055,2023-01-26,Male,Jakarta,45
USR01056,2022-06-28,Male,Makassar,38
USR01057,2023-07-08,Female,Jakarta,20
USR01058,2023-03-24,Male,Jakarta,18
USR01059,2023-05-15,nan,Makassar,54
USR01060,2022-01-15,Female,Bandung,53
USR01061,2023-09-15,Male,Makassar,48
USR01062,2023-10-31,Female,Yogyakarta,35
USR01063,2022-10-16,Female,Yogyakarta,43
USR01064,2023-04-23,Female,Surabaya,48
USR01065,2022-08-19,Female,Medan,40
USR01066,2023-02-24,Female,Bandung,55
USR01067,2022-06-06,Male,Bandung,20
USR01068,2023-07-04,Female,Makassar,41
USR01069,2023-03-17,Female,Medan,52
USR01070,2022-04-07,Female,Yogyakarta,27
USR01071,2023-02-15,Female,Surabaya,38
USR01072,2022-10-16,Female,Makassar,32
USR01073,2022-09-11,Male,Medan,26
USR01074,2022-07-15,nan,Makassar,15
USR01075,2023-08-21,nan,Yogyakarta,52
USR01076,2023-06-06,Male,Medan,43
USR01077,2023-06-01,Male,Bandung,28
USR01078,2023-09-27,Female,Makassar,23
USR01079,2022-04-28,Female,Surabaya,51
USR01080,2022-06-08,Male,Medan,50
USR01081,2022-08-16,Male,Surabaya,57
USR01082,2022-08-04,Female,Surabaya,30
USR01083,2023-11-27,Male,Makassar,52
USR01084,2022-01-15,Male,Medan,26
USR01085,2022-06-06,Female,Yogyakarta,20
USR01086,2023-10-10,Female,Jakarta,25
USR01087,2022-09-18,Female,Surabaya,35
USR01088,2022-06-06,Female,Medan,33
USR01089,2022-02-16,Female,Bandung,49
USR01090,2022-11-20,Female,Surabaya,20
USR01091,2023-11-16,Male,Surabaya,36
USR01092,2022-05-10,Male,Surabaya,38
USR01093,2023-02-15,Male,Yogyakarta,43
USR01094,2022-04-05,nan,Bandung,37
USR01095,2023-09-19,Female,Bandung,42
USR01096,2022-10-19,Female,Makassar,33
USR01097,2022-10-10,nan,Jakarta,63
USR01098,2022-03-10,Female,Makassar,59
USR01099,2023-10-22,nan,Jakarta,20
USR01100,2022-01-11,Male,Surabaya,35
USR01101,2022-09-11,Female,Medan,39
USR01102,2023-07-04,Female,Surabaya,19
USR01103,2022-05-14,Female,Bandung,54
USR01104,2023-12-13,Male,Jakarta,34
USR01105,2022-01-23,Female,Surabaya,58
USR01106,2022-12-12,Male,Jakarta,37
USR01107,2022-10-29,Female,Makassar,17
USR01108,2022-12-29,Female,Bandung,53
USR01109,2023-01-31,Male,Bandung,54
USR01110,2022-08-06,Male,Yogyakarta,26
USR01111,2022-05-21,Female,Yogyakarta,50
USR01112,2023-09-08,Female,Yogyakarta,33
USR01113,2022-07-29,Female,Medan,16
USR01114,2023-09-15,Female,Surabaya,35
USR01115,2023-09-08,Female,Bandung,43
USR01116,2023-11-14,Male,Yogyakarta,28
USR01117,2023-04-05,Female,Medan,33
USR01118,2022-12-22,Female,Bandung,21
USR01119,2022-11-20,Female,Makassar,39
USR01120,2022-05-13,Male,Surabaya,64
USR01121,2022-05-07,Male,Surabaya,51
USR01122,2022-04-16,Male,Yogyakarta,51
USR01123,2023-08-27,nan,Jakarta,21
USR01124,2023-01-13,Female,Yogyakarta,37
USR01125,2022-02-20,Male,Medan,19
USR01126,2022-01-29,Male,Makassar,35
USR01127,2023-04-07,Male,Jakarta,38
USR01128,2022-10-23,Female,Makassar,62
USR01129,2022-10-24,Female,Jakarta,18
USR01130,2023-12-27,Female,Jakarta,61
USR01131,2023-02-11,Male,Surabaya,25
USR01132,2023-09-05,Male,Makassar,26
USR01133,2023-02-09,Female,Medan,38
USR01134,2022-12-12,Male,Medan,53
USR01135,2023-09-14,Female,Jakarta,57
USR01136,2023-02-24,Male,Jakarta,15
USR01137,2022-07-01,Male,Makassar,42
USR01138,2022-01-01,Female,Surabaya,16
USR01139,2023-07-21,nan,Surabaya,36
USR01140,2023-01-06,Male,Makassar,37
USR01141,2023-10-23,Female,Makassar,63
USR01142,2023-03-07,Female,Surabaya,55
USR01143,2022-11-05,Male,Jakarta,59
USR01144,2022-05-17,Male,Surabaya,53
USR01145,2022-07-21,nan,Bandung,43
USR01146,2023-03-12,Male,Bandung,38
USR01147,2022-11-09,Female,Makassar,37
USR01148,2022-04-27,nan,Bandung,50
USR01149,2023-10-28,Male,Medan,63
USR01150,2023-07-29,Male,Bandung,22
USR01151,2022-09-01,Male,Yogyakarta,59
USR01152,2023-06-21,Male,Surabaya,15
USR01153,2023-08-25,Male,Bandung,17
USR01154,2022-03-16,Female,Jakarta,64
USR01155,2023-01-21,Female,Makassar,63
USR01156,2022-07-29,Female,Jakarta,33
USR01157,2023-04-20,nan,Bandung,20
USR01158,2023-02-22,Male,Jakarta,18
USR01159,2022-12-13,Male,Medan,36
USR01160,2023-06-13,Male,Jakarta,51
USR01161,2023-10-02,Male,Medan,44
USR01162,2022-06-28,Male,Surabaya,28
USR01163,2022-07-01,Female,Yogyakarta,58
USR01164,2023-10-26,Female,Jakarta,35
USR01165,2022-01-25,nan,Bandung,15
USR01166,2022-06-29,Male,Surabaya,16
USR01167,2023-12-11,Female,Makassar,33
USR01168,2023-05-16,Female,Makassar,16
USR01169,2022-06-10,Male,Bandung,44
USR01170,2022-06-26,Male,Yogyakarta,21
USR01171,2022-10-12,nan,Medan,39
USR01172,2022-03-04,Female,Jakarta,17
USR01173,2023-10-24,nan,Makassar,22
USR01174,2023-10-28,Female,Jakarta,26
USR01175,2022-06-05,Male,Yogyakarta,50
USR01176,2023-04-14,Male,Yogyakarta,30
USR01177,2022-02-18,nan,Surabaya,18
