order_id,courier_name,dispatch_date,delivery_date
ORD000528,JNE,2023-04-11,2023-04-12
ORD000529,JNE,2023-12-20,2023-12-25
ORD000530,SiCepat,2023-12-28,2024-01-01
ORD000531,JNE,2022-04-03,2022-04-08
ORD000532,AnterAja,2022-09-22,2022-09-27
ORD000533,GoTo Logistics,2022-03-25,2022-03-26
ORD000534,GoTo Logistics,2024-03-20,2024-03-23
ORD000535,SiCepat,2024-06-05,2024-06-10
ORD000536,GoTo Logistics,2023-01-20,2023-01-25
ORD000537,GoTo Logistics,2023-12-07,2023-12-08
ORD000538,GoTo Logistics,2023-09-11,2023-09-16
ORD000539,AnterAja,2024-02-06,2024-02-11
ORD000540,GoTo Logistics,2024-07-04,2024-07-09
ORD000541,JNE,2022-11-05,2022-11-10
ORD000542,GoTo Logistics,2023-04-06,2023-04-10
ORD000543,GoTo Logistics,2024-06-14,2024-06-16
ORD000544,GoTo Logistics,2024-06-13,2024-06-14
ORD000545,JNE,2023-10-27,2023-10-31
ORD000546,GoTo Logistics,2023-11-07,2023-11-13
ORD000547,GoTo Logistics,2023-03-15,2023-03-19
ORD000548,GoTo Logistics,2022-10-13,2022-10-14
ORD000549,GoTo Logistics,2022-08-20,2022-08-23
ORD000550,JNE,2023-03-12,2023-03-16
ORD000551,JNE,2024-02-29,2024-03-01
ORD000552,GoTo Logistics,2023-10-22,2023-10-26
ORD000553,GoTo Logistics,2023-12-18,2023-12-23
ORD000554,GoTo Logistics,2023-10-08,2023-10-09
ORD000555,GoTo Logistics,2023-01-14,2023-01-19
ORD000556,GoTo Logistics,2023-07-26,2023-07-30
ORD000557,GoTo Logistics,2023-04-08,2023-04-12
ORD000558,nan,2022-06-23,2022-06-26
ORD000559,JNE,2023-05-27,2023-06-02
ORD000560,JNE,2023-12-03,2023-12-07
ORD000561,AnterAja,2022-09-25,2022-09-29
ORD000562,SiCepat,2023-08-24,2023-08-30
ORD000563,GoTo Logistics,2022-09-14,2022-09-20
ORD000564,SiCepat,2023-02-11,2023-02-15
ORD000565,SiCepat,2022-09-04,2022-09-06
ORD000566,AnterAja,2023-11-27,2023-11-30
ORD000567,nan,2023-06-23,2023-06-25
ORD000568,SiCepat,2022-03-08,2022-03-10
ORD000569,JNE,2023-04-25,2023-04-30
ORD000570,nan,2023-01-29,2023-01-31
ORD000571,JNE,2024-07-15,2024-07-20
ORD000572,JNE,2023-06-21,2023-06-24
ORD000573,JNE,2023-03-28,2023-03-30
ORD000574,GoTo Logistics,2023-07-10,2023-07-11
ORD000575,SiCepat,2024-05-10,2024-05-11
ORD000576,SiCepat,2022-11-20,2022-11-26
ORD000577,JNE,2023-09-19,2023-09-23
ORD000578,SiCepat,2022-05-28,2022-06-01
ORD000579,SiCepat,2022-08-03,2022-08-07
ORD000580,AnterAja,2024-03-31,2024-04-03
ORD000581,GoTo Logistics,2024-03-28,2024-04-02
ORD000582,JNE,2023-02-07,2023-02-13
ORD000583,GoTo Logistics,2023-06-18,2023-06-23
ORD000584,GoTo Logistics,2023-07-15,2023-07-20
ORD000585,JNE,2023-10-29,2023-11-04
ORD000586,SiCepat,2023-07-18,2023-07-19
ORD000587,JNE,2024-02-13,2024-02-16
ORD000588,AnterAja,2023-07-07,2023-07-06
ORD000589,JNE,2023-02-20,2023-02-26
ORD000590,AnterAja,2024-03-29,2024-04-03
ORD000591,GoTo Logistics,2022-05-05,2022-05-06
ORD000592,SiCepat,2024-01-04,2024-01-09
ORD000593,GoTo Logistics,2023-03-09,2023-03-10
ORD000594,GoTo Logistics,2024-05-26,2024-05-31
ORD000595,SiCepat,2023-12-05,2023-12-07
ORD000596,GoTo Logistics,2023-09-26,2023-10-02
ORD000597,GoTo Logistics,2022-05-31,2022-06-06
ORD000598,SiCepat,2023-07-17,2023-07-20
ORD000599,SiCepat,2024-01-03,2024-01-06
ORD000600,GoTo Logistics,2023-09-30,2023-10-03
ORD000601,JNE,2023-08-05,2023-08-06
ORD000602,SiCepat,2023-05-21,2023-05-27
ORD000603,SiCepat,2023-01-09,2023-01-14
ORD000604,GoTo Logistics,2023-06-13,2023-06-18
ORD000605,SiCepat,2023-08-19,2023-08-21
ORD000606,GoTo Logistics,2024-09-16,2024-09-21
ORD000607,JNE,2023-08-21,2023-08-26
ORD000608,GoTo Logistics,2023-03-28,2023-03-31
ORD000609,SiCepat,2023-08-28,2023-09-02
ORD000610,JNE,2022-08-19,2022-08-22
ORD000611,GoTo Logistics,2023-08-04,2023-08-05
ORD000612,SiCepat,2023-01-20,2023-01-23
ORD000613,SiCepat,2022-08-08,2022-08-09
ORD000614,GoTo Logistics,2022-06-02,2022-06-04
ORD000615,AnterAja,2024-04-01,2024-04-05
ORD000616,SiCepat,2022-07-29,2022-08-01
ORD000617,JNE,2024-06-25,2024-06-26
ORD000618,GoTo Logistics,2023-08-13,2023-08-16
ORD000619,JNE,2024-02-23,2024-02-25
ORD000620,AnterAja,2021-12-12,2021-12-14
ORD000621,SiCepat,2022-03-06,2022-03-07
ORD000622,GoTo Logistics,2024-02-11,2024-02-16
ORD000623,JNE,2022-10-25,2022-10-30
ORD000624,JNE,2022-11-19,2022-11-22
ORD000625,SiCepat,2023-02-03,2023-02-06
ORD000626,nan,2022-05-02,2022-05-06
ORD000627,GoTo Logistics,2024-01-30,2024-02-02
ORD000628,JNE,2023-04-03,2023-04-08
ORD000629,AnterAja,2023-10-21,2023-10-27
ORD000630,JNE,2023-03-02,2023-03-07
ORD000631,AnterAja,2024-02-09,2024-02-15
ORD000632,GoTo Logistics,2023-08-02,2023-08-06
ORD000633,GoTo Logistics,2023-05-05,2023-05-10
ORD000634,GoTo Logistics,2024-02-22,2024-02-26
ORD000635,SiCepat,2022-10-03,2022-10-04
ORD000636,GoTo Logistics,2022-04-16,2022-04-18
ORD000637,nan,2023-02-27,2023-03-04
ORD000638,GoTo Logistics,2023-05-09,2023-05-06
ORD000639,JNE,2024-02-01,2024-02-07
ORD000640,JNE,2022-09-23,2022-09-25
ORD000641,AnterAja,2022-09-20,2022-09-18
ORD000642,JNE,2023-11-03,2023-11-05
ORD000643,JNE,2024-01-31,2024-02-02
ORD000644,nan,2022-11-30,2022-12-05
ORD000645,JNE,2022-03-19,2022-03-21
ORD000646,AnterAja,2023-12-15,2023-12-18
ORD000647,JNE,2023-08-03,2023-08-08
ORD000648,JNE,2023-08-16,2023-08-22
ORD000649,GoTo Logistics,2023-08-08,2023-08-12
ORD000650,SiCepat,2023-03-30,2023-04-04
ORD000651,GoTo Logistics,2022-08-08,2022-08-12
ORD000652,GoTo Logistics,2023-03-10,2023-03-13
ORD000653,GoTo Logistics,2023-09-24,2023-09-30
ORD000654,nan,2024-08-11,2024-08-17
ORD000655,GoTo Logistics,2023-09-24,2023-09-25
ORD000656,nan,2023-09-28,2023-10-01
ORD000657,JNE,2023-10-17,2023-10-21
ORD000658,GoTo Logistics,2023-09-23,2023-09-27
ORD000659,AnterAja,2023-07-30,2023-08-05
ORD000660,GoTo Logistics,2023-05-12,2023-05-15
ORD000661,JNE,2024-05-07,2024-05-12
ORD000662,JNE,2023-01-07,2023-01-13
ORD000663,GoTo Logistics,2024-08-10,2024-08-06
ORD000664,JNE,2023-08-03,2023-08-06
ORD000665,JNE,2023-08-02,2023-08-08
ORD000666,JNE,2024-08-20,2024-08-25
ORD000667,GoTo Logistics,2023-03-07,2023-03-10
ORD000668,SiCepat,2023-10-13,2023-10-15
ORD000669,SiCepat,2022-12-24,2022-12-26
ORD000670,nan,2023-01-03,2023-01-06
ORD000671,GoTo Logistics,2023-03-24,2023-03-27
ORD000672,GoTo Logistics,2023-03-25,2023-03-29
ORD000673,JNE,2023-07-05,2023-07-06
ORD000674,SiCepat,2024-02-05,2024-02-07
ORD000675,GoTo Logistics,2022-06-21,2022-06-25
ORD000676,JNE,2023-07-14,2023-07-19
ORD000677,GoTo Logistics,2022-10-06,2022-10-10
ORD000678,GoTo Logistics,2022-10-18,2022-10-17
ORD000679,JNE,2023-06-17,2023-06-19
ORD000680,JNE,2022-12-18,2022-12-20
ORD000681,AnterAja,2023-07-12,2023-07-13
ORD000682,AnterAja,2022-05-02,2022-05-07
ORD000683,GoTo Logistics,2024-04-19,2024-04-20
ORD000684,AnterAja,2023-10-04,2023-10-06
ORD000685,JNE,2022-05-03,2022-05-05
ORD000686,JNE,2023-03-01,2023-03-06
ORD000687,GoTo Logistics,2023-08-14,2023-08-15
ORD000688,JNE,2022-10-19,2022-10-21
ORD000689,GoTo Logistics,2022-10-31,2022-11-03
ORD000690,GoTo Logistics,2024-07-24,2024-07-26
ORD000691,SiCepat,2024-10-26,2024-11-01
ORD000692,JNE,2022-03-12,2022-03-14
ORD000693,AnterAja,2024-05-20,2024-05-21
ORD000694,GoTo Logistics,2023-12-09,2023-12-12
ORD000695,GoTo Logistics,2022-03-14,2022-03-15
ORD000696,nan,2023-11-24,2023-11-27
ORD000697,JNE,2022-04-12,2022-04-13
ORD000698,SiCepat,2024-03-11,2024-03-15
ORD000699,JNE,2022-11-16,2022-11-21
ORD000700,nan,2022-05-22,2022-05-27
ORD000701,JNE,2023-01-30,2023-02-05
ORD000702,JNE,2024-01-25,2024-01-31
ORD000703,GoTo Logistics,2022-07-23,2022-07-27
ORD000704,JNE,2024-09-25,2024-09-27
ORD000705,JNE,2023-07-14,2023-07-20
ORD000706,GoTo Logistics,2022-02-09,2022-02-11
ORD000707,AnterAja,2023-03-21,2023-03-23
ORD000708,SiCepat,2024-05-02,2024-05-03
ORD000709,SiCepat,2024-01-09,2024-01-13
ORD000710,JNE,2024-02-02,2024-02-06
ORD000711,GoTo Logistics,2023-04-13,2023-04-14
ORD000712,GoTo Logistics,2023-02-20,2023-02-22
ORD000713,GoTo Logistics,2022-07-23,2022-07-28
ORD000714,JNE,2023-02-16,2023-02-19
ORD000715,GoTo Logistics,2024-06-18,2024-06-23
ORD000716,AnterAja,2023-09-24,2023-09-26
ORD000717,GoTo Logistics,2022-09-28,2022-10-01
ORD000718,GoTo Logistics,2023-10-09,2023-10-12
ORD000719,GoTo Logistics,2022-10-01,2022-10-02
ORD000720,GoTo Logistics,2022-09-15,2022-09-20
ORD000721,GoTo Logistics,2022-11-16,2022-11-17
ORD000722,GoTo Logistics,2023-11-21,2023-11-27
ORD000723,AnterAja,2023-05-18,2023-05-20
ORD000724,AnterAja,2023-05-17,2023-05-22
ORD000725,GoTo Logistics,2023-11-11,2023-11-12
ORD000726,JNE,2023-10-23,2023-10-26
ORD000727,SiCepat,2024-09-07,2024-09-09
ORD000728,GoTo Logistics,2023-07-25,2023-07-30
ORD000729,JNE,2023-12-01,2023-12-02
ORD000730,JNE,2023-09-13,2023-09-15
ORD000731,SiCepat,2023-09-02,2023-09-08
ORD000732,GoTo Logistics,2024-03-01,2024-03-06
ORD000733,GoTo Logistics,2022-03-19,2022-03-20
ORD000734,GoTo Logistics,2022-07-09,2022-07-12
ORD000735,GoTo Logistics,2024-11-20,2024-11-21
ORD000736,JNE,2023-12-16,2023-12-20
ORD000737,GoTo Logistics,2022-08-07,2022-08-12
ORD000738,GoTo Logistics,2024-06-15,2024-06-20
ORD000739,GoTo Logistics,2022-12-20,2022-12-21
ORD000740,SiCepat,2022-12-21,2022-12-23
ORD000741,nan,2023-10-07,2023-10-13
ORD000742,GoTo Logistics,2024-05-07,2024-05-08
ORD000743,AnterAja,2023-04-29,2023-04-30
ORD000744,GoTo Logistics,2022-11-10,2022-11-14
ORD000745,JNE,2022-10-01,2022-10-06
ORD000746,GoTo Logistics,2022-04-16,2022-04-21
ORD000747,GoTo Logistics,2022-12-12,2022-12-14
ORD000748,GoTo Logistics,2023-02-24,2023-02-27
ORD000749,JNE,2023-05-27,2023-05-29
ORD000750,GoTo Logistics,2022-10-03,2022-10-05
ORD000751,GoTo Logistics,2022-10-04,2022-10-05
ORD000752,nan,2024-05-11,2024-05-13
ORD000753,JNE,2023-04-20,2023-04-26
ORD000754,GoTo Logistics,2022-09-11,2022-09-17
ORD000755,nan,2024-05-26,2024-06-01
ORD000756,GoTo Logistics,2023-12-26,2023-12-31
ORD000757,JNE,2024-06-25,2024-06-27
ORD000758,GoTo Logistics,2024-03-09,2024-03-15
ORD000759,JNE,2023-11-04,2023-11-08
ORD000760,GoTo Logistics,2023-09-29,2023-10-04
ORD000761,GoTo Logistics,2023-01-29,2023-02-03
ORD000762,SiCepat,2022-01-30,2022-02-02
ORD000763,SiCepat,2024-02-07,2024-02-08
ORD000764,GoTo Logistics,2022-08-31,2022-09-03
ORD000765,JNE,2024-02-23,2024-02-28
ORD000766,GoTo Logistics,2024-01-11,2024-01-14
ORD000767,JNE,2022-09-22,2022-09-27
ORD000768,AnterAja,2023-07-27,2023-07-31
ORD000769,GoTo Logistics,2024-01-24,2024-01-27
ORD000770,nan,2024-04-08,2024-04-14
ORD000771,GoTo Logistics,2022-06-05,2022-06-09
ORD000772,JNE,2023-09-04,2023-09-10
ORD000773,GoTo Logistics,2023-04-17,2023-04-21
ORD000774,GoTo Logistics,2024-06-08,2024-06-06
ORD000775,JNE,2022-10-04,2022-10-08
ORD000776,JNE,2024-01-16,2024-01-21
ORD000777,AnterAja,2023-11-08,2023-11-09
ORD000778,SiCepat,2023-05-27,2023-05-31
ORD000779,GoTo Logistics,2023-08-30,2023-09-04
ORD000780,GoTo Logistics,2024-03-03,2024-03-09
ORD000781,GoTo Logistics,2023-07-28,2023-07-29
ORD000782,JNE,2024-03-21,2024-03-27
ORD000783,SiCepat,2024-02-14,2024-02-13
ORD000784,SiCepat,2022-06-01,2022-06-05
ORD000785,SiCepat,2023-05-22,2023-05-28
ORD000786,JNE,2023-03-17,2023-03-23
ORD000787,SiCepat,2023-12-21,2023-12-27
ORD000788,AnterAja,2023-07-08,2023-07-07
ORD000789,GoTo Logistics,2023-10-02,2023-10-03
ORD000790,GoTo Logistics,2024-01-01,2024-01-05
ORD000791,GoTo Logistics,2022-06-11,2022-06-14
ORD000792,JNE,2024-06-27,2024-07-03
ORD000793,JNE,2023-04-26,2023-04-28
ORD000794,GoTo Logistics,2024-02-04,2024-02-08
ORD000795,GoTo Logistics,2023-05-02,2023-05-04
ORD000796,GoTo Logistics,2023-08-22,2023-08-26
ORD000797,SiCepat,2023-10-02,2023-10-06
ORD000798,nan,2023-12-08,2023-12-14
ORD000799,SiCepat,2023-06-20,2023-06-21
ORD000800,GoTo Logistics,2024-04-24,2024-04-30
ORD000801,GoTo Logistics,2022-06-25,2022-06-29
ORD000802,GoTo Logistics,2022-12-03,2022-12-04
ORD000803,JNE,2023-11-14,2023-11-19
ORD000804,JNE,2023-05-03,2023-05-05
ORD000805,SiCepat,2022-08-10,2022-08-12
ORD000806,GoTo Logistics,2024-01-07,2024-01-09
ORD000807,AnterAja,2023-12-13,2023-12-19
ORD000808,GoTo Logistics,2023-01-07,2023-01-10
ORD000809,GoTo Logistics,2023-03-23,2023-03-26
ORD000810,JNE,2022-08-10,2022-08-12
ORD000811,JNE,2024-02-06,2024-02-08
ORD000812,GoTo Logistics,2024-02-11,2024-02-15
ORD000813,AnterAja,2023-10-07,2023-10-13
ORD000814,JNE,2023-01-30,2023-02-05
ORD000815,nan,2023-11-02,2023-11-03
ORD000816,AnterAja,2023-07-05,2023-07-11
ORD000817,JNE,2024-02-10,2024-02-11
ORD000818,GoTo Logistics,2023-08-11,2023-08-15
ORD000819,SiCepat,2022-09-06,2022-09-09
ORD000820,JNE,2022-09-26,2022-10-02
ORD000821,SiCepat,2022-07-09,2022-07-14
ORD000822,GoTo Logistics,2023-06-23,2023-06-28
ORD000823,GoTo Logistics,2023-08-22,2023-08-23
ORD000824,nan,2023-03-24,2023-03-30
ORD000825,AnterAja,2024-01-21,2024-01-27
ORD000826,SiCepat,2024-05-03,2024-05-07
ORD000827,nan,2024-02-06,2024-02-11
ORD000828,nan,2023-05-12,2023-05-16
ORD000829,GoTo Logistics,2024-12-09,2024-12-13
ORD000830,GoTo Logistics,2024-04-01,2024-04-06
ORD000831,SiCepat,2023-09-26,2023-10-01
ORD000832,GoTo Logistics,2022-06-13,2022-06-18
ORD000833,AnterAja,2022-06-23,2022-06-28
ORD000834,GoTo Logistics,2022-10-20,2022-10-22
ORD000835,AnterAja,2024-01-06,2024-01-09
ORD000836,GoTo Logistics,2023-10-16,2023-10-22
ORD000837,SiCepat,2023-02-06,2023-02-10
ORD000838,GoTo Logistics,2023-08-17,2023-08-20
ORD000839,GoTo Logistics,2023-10-22,2023-10-26
ORD000840,AnterAja,2022-05-29,2022-06-03
ORD000841,JNE,2023-10-31,2023-11-04
ORD000842,JNE,2024-06-15,2024-06-18
ORD000843,nan,2023-06-08,2023-06-12
ORD000844,GoTo Logistics,2022-03-30,2022-04-03
ORD000845,SiCepat,2023-01-25,2023-01-28
ORD000846,SiCepat,2023-03-25,2023-03-28
ORD000847,AnterAja,2023-09-20,2023-09-24
ORD000848,JNE,2023-02-02,2023-02-08
ORD000849,JNE,2024-02-03,2024-02-09
ORD000850,SiCepat,2024-11-09,2024-11-15
ORD000851,nan,2022-12-24,2022-12-26
ORD000852,GoTo Logistics,2022-11-18,2022-11-19
ORD000853,GoTo Logistics,2024-11-13,2024-11-19
ORD000854,GoTo Logistics,2024-05-07,2024-05-12
ORD000855,GoTo Logistics,2022-07-08,2022-07-12
ORD000856,JNE,2023-07-23,2023-07-27
ORD000857,nan,2024-10-08,2024-10-12
ORD000858,GoTo Logistics,2023-01-31,2023-02-06
ORD000859,SiCepat,2023-02-07,2023-02-08
ORD000860,AnterAja,2022-08-20,2022-08-24
ORD000861,GoTo Logistics,2023-02-18,2023-02-19
ORD000862,AnterAja,2022-07-28,2022-07-31
ORD000863,nan,2022-11-23,2022-11-29
ORD000864,GoTo Logistics,2022-08-28,2022-08-29
ORD000865,GoTo Logistics,2023-12-06,2023-12-08
ORD000866,SiCepat,2022-05-30,2022-06-05
ORD000867,JNE,2022-06-01,2022-06-04
ORD000868,GoTo Logistics,2023-06-03,2023-06-05
ORD000869,JNE,2023-09-03,2023-09-05
ORD000870,GoTo Logistics,2024-07-05,2024-07-10
ORD000871,AnterAja,2023-08-06,2023-08-10
ORD000872,GoTo Logistics,2022-08-05,2022-08-08
ORD000873,AnterAja,2022-12-20,2022-12-26
ORD000874,JNE,2023-05-02,2023-04-28
ORD000875,AnterAja,2024-09-08,2024-09-14
ORD000876,SiCepat,2022-08-13,2022-08-14
ORD000877,GoTo Logistics,2022-09-28,2022-10-01
ORD000878,GoTo Logistics,2023-11-18,2023-11-22
ORD000879,GoTo Logistics,2024-07-22,2024-07-26
ORD000880,GoTo Logistics,2023-04-30,2023-05-05
ORD000881,JNE,2023-10-07,2023-10-13
ORD000882,GoTo Logistics,2023-05-14,2023-05-19
ORD000883,JNE,2023-12-01,2023-12-03
ORD000884,SiCepat,2023-07-01,2023-07-02
ORD000885,AnterAja,2022-09-07,2022-09-11
ORD000886,GoTo Logistics,2024-05-03,2024-05-06
ORD000887,JNE,2023-10-16,2023-10-21
ORD000888,GoTo Logistics,2022-05-22,2022-05-25
ORD000889,GoTo Logistics,2023-05-02,2023-05-08
ORD000890,GoTo Logistics,2024-03-20,2024-03-23
ORD000891,JNE,2023-10-04,2023-10-08
ORD000892,GoTo Logistics,2022-04-21,2022-04-27
ORD000893,GoTo Logistics,2023-01-10,2023-01-14
ORD000894,nan,2023-02-20,2023-02-25
ORD000895,GoTo Logistics,2023-12-17,2023-12-21
ORD000896,GoTo Logistics,2023-11-11,2023-11-12
ORD000897,AnterAja,2023-06-15,2023-06-18
ORD000898,SiCepat,2022-12-30,2023-01-02
ORD000899,GoTo Logistics,2024-05-06,2024-05-12
ORD000900,JNE,2023-10-27,2023-10-30
ORD000901,SiCepat,2022-11-10,2022-11-11
ORD000902,JNE,2023-02-26,2023-03-02
ORD000903,SiCepat,2022-12-16,2022-12-19
ORD000904,AnterAja,2022-11-12,2022-11-17
ORD000905,GoTo Logistics,2023-02-02,2023-02-05
ORD000906,GoTo Logistics,2023-06-27,2023-07-03
ORD000907,SiCepat,2023-08-24,2023-08-26
ORD000908,GoTo Logistics,2024-04-28,2024-05-01
ORD000909,nan,2022-04-26,2022-04-28
ORD000910,SiCepat,2022-12-07,2022-12-10
ORD000911,SiCepat,2023-01-27,2023-01-28
ORD000912,GoTo Logistics,2024-06-09,2024-06-12
ORD000913,GoTo Logistics,2023-03-03,2023-03-09
ORD000914,GoTo Logistics,2023-03-10,2023-03-15
ORD000915,GoTo Logistics,2022-07-09,2022-07-14
ORD000916,JNE,2023-05-07,2023-05-10
ORD000917,AnterAja,2022-08-14,2022-08-16
ORD000918,nan,2023-11-21,2023-11-23
ORD000919,GoTo Logistics,2022-11-18,2022-11-21
ORD000920,JNE,2023-05-22,2023-05-24
ORD000921,JNE,2022-04-28,2022-04-30
ORD000922,GoTo Logistics,2023-06-02,2023-06-08
ORD000923,AnterAja,2022-07-24,2022-07-30
ORD000924,JNE,2024-01-17,2024-01-18
ORD000925,GoTo Logistics,2022-05-01,2022-05-03
ORD000926,GoTo Logistics,2022-12-17,2022-12-23
ORD000927,JNE,2022-08-04,2022-08-07
ORD000928,SiCepat,2023-12-05,2023-12-11
ORD000929,GoTo Logistics,2024-01-19,2024-01-20
ORD000930,SiCepat,2023-11-17,2023-11-19
ORD000931,GoTo Logistics,2023-02-07,2023-02-11
ORD000932,GoTo Logistics,2023-02-19,2023-02-21
ORD000933,JNE,2023-08-15,2023-08-16
ORD000934,GoTo Logistics,2024-03-14,2024-03-19
ORD000935,GoTo Logistics,2024-02-04,2024-02-05
ORD000936,AnterAja,2022-02-03,2022-02-07
ORD000937,JNE,2022-08-18,2022-08-23
ORD000938,AnterAja,2022-04-15,2022-04-17
ORD000939,SiCepat,2022-12-31,2023-01-06
ORD000940,GoTo Logistics,2023-06-07,2023-06-11
ORD000941,JNE,2024-08-06,2024-08-10
ORD000942,JNE,2023-12-17,2023-12-19
ORD000943,SiCepat,2022-09-15,2022-09-21
ORD000944,GoTo Logistics,2022-06-30,2022-07-05
ORD000945,JNE,2024-02-03,2024-02-06
ORD000946,SiCepat,2022-06-13,2022-06-17
ORD000947,nan,2024-02-14,2024-02-19
ORD000948,GoTo Logistics,2023-12-10,2023-12-14
ORD000949,JNE,2023-07-30,2023-08-03
ORD000950,GoTo Logistics,2022-11-24,2022-11-27
ORD000951,SiCepat,2024-02-08,2024-02-13
ORD000952,GoTo Logistics,2023-05-03,2023-05-04
ORD000953,GoTo Logistics,2024-08-14,2024-08-17
ORD000954,GoTo Logistics,2023-06-02,2023-06-08
ORD000955,GoTo Logistics,2024-04-07,2024-04-08
ORD000956,JNE,2024-01-25,2024-01-29
ORD000957,JNE,2023-02-03,2023-02-04
ORD000958,nan,2023-12-06,2023-12-09
ORD000959,SiCepat,2023-07-31,2023-08-03
ORD000960,GoTo Logistics,2024-09-06,2024-09-08
ORD000961,GoTo Logistics,2024-01-11,2024-01-16
ORD000962,GoTo Logistics,2024-03-17,2024-03-18
ORD000963,JNE,2023-03-28,2023-03-30
ORD000964,AnterAja,2023-08-26,2023-08-31
ORD000965,JNE,2024-06-12,2024-06-15
ORD000966,GoTo Logistics,2022-08-19,2022-08-22
ORD000967,JNE,2022-04-16,2022-04-13
ORD000968,GoTo Logistics,2023-01-19,2023-01-24
ORD000969,GoTo Logistics,2024-06-24,2024-06-26
ORD000970,SiCepat,2023-07-02,2023-07-07
ORD000971,SiCepat,2024-06-23,2024-06-27
ORD000972,GoTo Logistics,2024-08-01,2024-08-02
ORD000973,GoTo Logistics,2024-02-04,2024-02-07
ORD000974,SiCepat,2022-11-20,2022-11-23
ORD000975,GoTo Logistics,2023-09-17,2023-09-21
ORD000976,GoTo Logistics,2024-01-16,2024-01-20
ORD000977,GoTo Logistics,2023-01-23,2023-01-29
ORD000978,GoTo Logistics,2023-05-22,2023-05-27
ORD000979,GoTo Logistics,2022-12-15,2022-12-14
ORD000980,SiCepat,2023-06-15,2023-06-19
ORD000981,SiCepat,2023-10-12,2023-10-17
ORD000982,SiCepat,2023-03-29,2023-04-03
ORD000983,JNE,2022-10-26,2022-10-30
ORD000984,AnterAja,2023-04-29,2023-05-04
ORD000985,SiCepat,2023-03-16,2023-03-21
ORD000986,GoTo Logistics,2022-08-17,2022-08-21
ORD000987,GoTo Logistics,2023-06-01,2023-06-05
ORD000988,SiCepat,2022-03-09,2022-03-10
ORD000989,GoTo Logistics,2022-09-18,2022-09-21
ORD000990,JNE,2022-07-15,2022-07-17
ORD000991,GoTo Logistics,2023-12-14,2023-12-16
ORD000992,nan,2023-10-22,2023-10-24
ORD000993,GoTo Logistics,2023-05-10,2023-05-11
ORD000994,GoTo Logistics,2023-02-05,2023-02-09
ORD000995,JNE,2022-11-19,2022-11-24
ORD000996,GoTo Logistics,2023-10-10,2023-10-12
ORD000997,GoTo Logistics,2023-05-07,2023-05-11
ORD000998,SiCepat,2022-04-10,2022-04-15
ORD000999,GoTo Logistics,2023-07-24,2023-07-25
ORD001000,GoTo Logistics,2023-05-29,2023-05-31
ORD001001,JNE,2022-11-19,2022-11-25
ORD001002,GoTo Logistics,2024-01-19,2024-01-20
ORD001003,SiCepat,2022-05-27,2022-06-01
ORD001004,GoTo Logistics,2022-12-14,2022-12-17
ORD001005,SiCepat,2023-05-24,2023-05-27
ORD001006,JNE,2022-04-26,2022-04-22
ORD001007,SiCepat,2024-03-22,2024-03-19
ORD001008,GoTo Logistics,2022-08-26,2022-08-30
ORD001009,GoTo Logistics,2022-06-29,2022-07-02
ORD001010,JNE,2024-02-07,2024-02-12
ORD001011,AnterAja,2024-03-08,2024-03-10
ORD001012,JNE,2024-02-27,2024-02-28
ORD001013,GoTo Logistics,2022-12-08,2022-12-09
ORD001014,SiCepat,2022-12-27,2022-12-31
ORD001015,GoTo Logistics,2022-12-29,2023-01-03
ORD001016,JNE,2023-05-10,2023-05-11
ORD001017,SiCepat,2023-10-18,2023-10-23
ORD001018,GoTo Logistics,2023-06-04,2023-06-05
ORD001019,JNE,2023-08-28,2023-09-01
ORD001020,JNE,2024-02-12,2024-02-13
ORD001021,GoTo Logistics,2023-07-05,2023-07-06
ORD001022,JNE,2023-06-07,2023-06-11
ORD001023,AnterAja,2022-08-06,2022-08-09
ORD001024,GoTo Logistics,2024-07-02,2024-07-07
ORD001025,GoTo Logistics,2024-03-22,2024-03-24
ORD001026,GoTo Logistics,2023-08-21,2023-08-25
ORD001027,GoTo Logistics,2022-07-27,2022-08-02
ORD001028,JNE,2023-02-01,2023-02-02
ORD001029,SiCepat,2023-01-30,2023-02-01
ORD001030,GoTo Logistics,2022-11-01,2022-11-05
ORD001031,SiCepat,2024-05-22,2024-05-27
ORD001032,GoTo Logistics,2022-08-02,2022-08-05
ORD001033,AnterAja,2023-06-29,2023-07-04
ORD001034,JNE,2023-01-02,2023-01-06
ORD001035,nan,2024-05-19,2024-05-23
ORD001036,SiCepat,2024-01-26,2024-01-27
ORD001037,GoTo Logistics,2023-12-13,2023-12-19
ORD001038,GoTo Logistics,2024-02-14,2024-02-18
ORD001039,SiCepat,2022-09-03,2022-09-05
ORD001040,GoTo Logistics,2023-11-09,2023-11-10
ORD001041,SiCepat,2023-06-10,2023-06-14
ORD001042,nan,2022-11-22,2022-11-19
ORD001043,JNE,2023-10-21,2023-10-22
ORD001044,GoTo Logistics,2024-06-05,2024-06-07
ORD001045,SiCepat,2024-04-13,2024-04-09
ORD001046,AnterAja,2022-11-14,2022-11-18
ORD001047,GoTo Logistics,2023-02-23,2023-03-01
ORD001048,JNE,2023-04-27,2023-04-28
ORD001049,AnterAja,2023-05-07,2023-05-08
ORD001050,GoTo Logistics,2023-01-14,2023-01-18
ORD001051,SiCepat,2023-01-07,2023-01-08
ORD001052,SiCepat,2023-07-03,2023-07-01
