order_id,user_id,order_date,payment_method,promo_amount,total_amount
ORD000476,USR07757,2023-08-05,GO-PAY,0,990239
ORD000477,USR25788,2023-08-04,ovo,0,673544
ORD000478,USR07156,2022-10-03,COD,0,779481
ORD000479,USR40325,2023-12-19,GoPay,10000,762844
ORD000480,USR47808,2023-12-30,GO-PAY,0,1375234
ORD000481,USR08423,2024-02-27,gopay,10000,984589
ORD000482,USR21909,2024-02-09,Mandiri VA,0,153847
ORD000483,USR44138,2022-07-09,COD,20000,1202883
ORD000484,USR30884,2024-04-08,COD,20000,1391275
ORD000485,USR49715,2023-10-22,GO-PAY,0,1100028
ORD000486,USR17500,2022-11-29,COD,0,707304
ORD000487,USR24593,2022-09-06,bca va,0,72521
ORD000488,USR17527,2024-05-17,GO-PAY,0,944852
ORD000489,USR29632,2024-02-27,COD,0,897328
ORD000490,USR04434,2023-05-25,GoPay,0,999999999
ORD000491,USR27952,2024-04-27,ovo,20000,1241259
ORD000492,USR28917,2022-10-29,GO-PAY,0,810467
ORD000493,USR36569,2024-09-17,BCA Virtual Account,0,1492465
ORD000494,USR47655,2023-02-18,bca va,0,1012653
ORD000495,USR12281,2023-08-18,GoPay,10000,425359
ORD000496,USR27096,2023-02-17,bca va,10000,1892725
ORD000497,USR08770,2023-07-15,Mandiri VA,0,526001
ORD000498,USR35966,2023-04-20,GoPay,20000,249299
ORD000499,USR46993,2022-11-07,gopay,0,1558831
ORD000500,USR20419,2023-01-16,GoPay,50000,218697
ORD000501,USR05448,2022-08-23,COD,0,783248
ORD000502,USR08854,2023-03-08,GO-PAY,0,1964789
ORD000503,USR49923,2024-10-16,bca va,0,1803754
ORD000504,USR19891,2023-05-07,bca va,0,819935
ORD000505,USR00449,2023-06-05,Mandiri VA,10000,343972
ORD000506,USR19067,2023-10-16,BCA Virtual Account,10000,965074
ORD000507,USR45507,2022-05-06,GO-PAY,0,1139343
ORD000508,USR07694,2022-06-20,OVO,10000,662286
ORD000509,USR29537,2022-06-19,COD,10000,306874
ORD000510,USR11631,2024-01-10,GoPay,0,460935
ORD000511,USR09373,2022-09-12,GoPay,0,761130
ORD000512,USR30703,2022-10-12,GO-PAY,0,1761252
ORD000513,USR35708,2023-06-03,ovo,20000,1424467
ORD000514,USR10300,2023-11-27,gopay,20000,1774979
ORD000515,USR03302,2024-03-04,Mandiri VA,0,127208
ORD000516,USR16637,2023-10-16,bca va,10000,421885
ORD000517,USR41447,2022-06-06,GO-PAY,10000,401884
ORD000518,USR38439,2023-07-30,bca va,10000,1499125
ORD000519,USR06890,2024-05-23,GO-PAY,0,637954
ORD000520,USR12053,2023-08-03,GoPay,0,1105586
ORD000521,USR16929,2024-10-16,COD,0,193435
ORD000522,USR30840,2023-08-01,ovo,0,1653452
ORD000523,USR49012,2024-02-28,Mandiri VA,0,1013029
ORD000524,USR41649,2022-10-14,bca va,10000,116797
ORD000525,USR30944,2024-02-28,OVO,0,1162703
ORD000526,USR40921,2024-02-10,gopay,10000,1584725
ORD000527,USR48066,2023-10-27,ovo,20000,276292
ORD000528,USR35876,2023-04-10,COD,10000,665354
ORD000529,USR41229,2023-12-20,gopay,0,1345372
ORD000530,USR21634,2023-12-26,gopay,0,1799644
ORD000531,USR38018,2022-04-02,BCA Virtual Account,10000,265706
ORD000532,USR41929,2022-09-20,BCA Virtual Account,0,1780505
ORD000533,USR00030,2022-03-25,GO-PAY,0,1232383
ORD000534,USR34338,2024-03-19,COD,0,1437923
ORD000535,USR42535,2024-06-04,COD,0,1776592
ORD000536,USR11162,2023-01-20,OVO,20000,1318740
ORD000537,USR05618,2023-12-05,GoPay,0,558800
ORD000538,USR10808,2023-09-10,BCA Virtual Account,0,303634
ORD000539,USR00831,2024-02-04,GO-PAY,20000,222097
ORD000540,USR07220,2024-07-03,ovo,10000,145716
ORD000541,USR09372,2022-11-04,COD,0,380987
ORD000542,USR36564,2023-04-05,Mandiri VA,0,1525983
ORD000543,USR29324,2024-06-12,GoPay,0,319173
ORD000544,USR37136,2024-06-13,OVO,10000,1159906
ORD000545,USR27182,2023-10-25,BCA Virtual Account,0,1608461
ORD000546,USR05752,2023-11-06,gopay,10000,1540533
ORD000547,USR39440,2023-03-15,OVO,10000,1202473
ORD000548,USR49885,2022-10-12,GO-PAY,0,477466
ORD000549,USR35403,2022-08-20,bca va,0,111005
ORD000550,USR00219,2023-03-10,bca va,10000,197475
ORD000551,USR47469,2024-02-29,GoPay,10000,931618
ORD000552,USR03586,2023-10-20,GO-PAY,0,60616
ORD000553,USR12397,2023-12-18,ovo,20000,999999999
ORD000554,USR09454,2023-10-08,COD,10000,204524
ORD000555,USR48473,2023-01-14,OVO,0,745109
ORD000556,USR23251,2023-07-25,ovo,0,1650049
ORD000557,USR35476,2023-04-07,BCA Virtual Account,0,435608
ORD000558,USR29599,2022-06-21,COD,10000,297689
ORD000559,USR49248,2023-05-26,ovo,0,854780
ORD000560,USR15446,2023-12-03,BCA Virtual Account,0,584875
ORD000561,USR10382,2022-09-25,gopay,0,1173864
ORD000562,USR21841,2023-08-23,ovo,0,338674
ORD000563,USR27323,2022-09-14,COD,0,412516
ORD000564,USR35506,2023-02-11,OVO,0,1439575
ORD000565,USR27626,2022-09-02,COD,0,1778648
ORD000566,USR37484,2023-11-27,GO-PAY,0,-150000
ORD000567,USR20554,2023-06-21,GO-PAY,0,277633
ORD000568,USR22614,2022-03-08,BCA Virtual Account,10000,1783010
ORD000569,USR23697,2023-04-23,ovo,0,870341
ORD000570,USR49891,2023-01-28,BCA Virtual Account,20000,516953
ORD000571,USR43513,2024-07-14,ovo,0,1902222
ORD000572,USR13497,2023-06-21,BCA Virtual Account,20000,544148
ORD000573,USR40860,2023-03-28,OVO,10000,971360
ORD000574,USR08406,2023-07-08,bca va,10000,988250
ORD000575,USR39816,2024-05-09,OVO,0,422724
ORD000576,USR45230,2022-11-19,Mandiri VA,0,1986990
ORD000577,USR14730,2023-09-17,GO-PAY,0,201099
ORD000578,USR20434,2022-05-27,GO-PAY,0,1326235
ORD000579,USR15592,2022-08-02,gopay,0,1611490
ORD000580,USR07779,2024-03-29,Mandiri VA,0,1137676
ORD000581,USR21910,2024-03-28,BCA Virtual Account,10000,508467
ORD000582,USR44004,2023-02-05,BCA Virtual Account,10000,1602855
ORD000583,USR06626,2023-06-17,COD,0,1469555
ORD000584,USR09772,2023-07-14,Mandiri VA,0,1376711
ORD000585,USR15552,2023-10-28,bca va,0,795679
ORD000586,USR26853,2023-07-18,gopay,20000,1678406
ORD000587,USR26266,2024-02-13,COD,0,325202
ORD000588,USR16470,2023-07-06,GO-PAY,0,965328
ORD000589,USR40999,2023-02-18,COD,10000,680073
ORD000590,USR47898,2024-03-27,bca va,0,1351868
ORD000591,USR01785,2022-05-05,GO-PAY,0,1756179
ORD000592,USR36982,2024-01-04,OVO,0,902218
ORD000593,USR35797,2023-03-07,OVO,10000,678999
ORD000594,USR17816,2024-05-24,ovo,0,911216
ORD000595,USR36530,2023-12-04,BCA Virtual Account,50000,1018920
ORD000596,USR17640,2023-09-25,GoPay,0,874375
ORD000597,USR39208,2022-05-29,GoPay,10000,1538425
ORD000598,USR04141,2023-07-17,Mandiri VA,0,1490069
ORD000599,USR24500,2024-01-02,Mandiri VA,0,1441477
ORD000600,USR43816,2023-09-28,GoPay,10000,929814
ORD000601,USR21022,2023-08-05,gopay,0,329342
ORD000602,USR26998,2023-05-21,ovo,20000,435258
ORD000603,USR39018,2023-01-09,ovo,20000,241605
ORD000604,USR38968,2023-06-13,GoPay,10000,545322
ORD000605,USR09001,2023-08-18,OVO,0,1133177
ORD000606,USR45478,2024-09-16,Mandiri VA,0,1454128
ORD000607,USR37155,2023-08-21,GO-PAY,20000,1493100
ORD000608,USR12263,2023-03-28,GoPay,0,174745
ORD000609,USR22745,2023-08-28,GoPay,10000,1524494
ORD000610,USR23926,2022-08-19,GO-PAY,10000,1177723
ORD000611,USR01192,2023-08-03,Mandiri VA,0,967393
ORD000612,USR10958,2023-01-20,ovo,0,1257059
ORD000613,USR33803,2022-08-08,bca va,10000,-150000
ORD000614,USR49695,2022-06-02,COD,10000,938199
ORD000615,USR13882,2024-04-01,GO-PAY,10000,1543210
ORD000616,USR35926,2022-07-27,OVO,0,596955
ORD000617,USR21990,2024-06-23,OVO,0,1565138
ORD000618,USR40546,2023-08-12,BCA Virtual Account,0,1293831
ORD000619,USR39906,2024-02-22,bca va,0,656856
ORD000620,USR40636,2021-12-10,GoPay,10000,842688
ORD000621,USR38252,2022-03-06,BCA Virtual Account,0,876480
ORD000622,USR03187,2024-02-11,COD,0,892558
ORD000623,USR18491,2022-10-25,COD,0,1463647
ORD000624,USR38649,2022-11-18,GoPay,0,1568777
ORD000625,USR03488,2023-02-02,COD,0,108659
ORD000626,USR24358,2022-05-01,BCA Virtual Account,0,292777
ORD000627,USR34108,2024-01-28,GO-PAY,0,1658682
ORD000628,USR42748,2023-04-03,OVO,10000,1291377
ORD000629,USR40168,2023-10-20,GO-PAY,10000,1399996
ORD000630,USR09426,2023-03-02,ovo,50000,491662
ORD000631,USR47949,2024-02-07,GO-PAY,0,1809001
ORD000632,USR44987,2023-08-01,ovo,10000,380568
ORD000633,USR34809,2023-05-05,GoPay,10000,1409957
ORD000634,USR31397,2024-02-20,Mandiri VA,50000,863321
ORD000635,USR28089,2022-10-01,GO-PAY,0,818878
ORD000636,USR36552,2022-04-15,bca va,0,184034
ORD000637,USR10526,2023-02-27,Mandiri VA,50000,1333041
ORD000638,USR05805,2023-05-08,Mandiri VA,0,163528
ORD000639,USR09430,2024-02-01,bca va,0,250900
ORD000640,USR35881,2022-09-21,OVO,20000,1870254
ORD000641,USR31961,2022-09-18,bca va,0,161369
ORD000642,USR16528,2023-11-02,ovo,20000,677929
ORD000643,USR00536,2024-01-29,BCA Virtual Account,0,399222
ORD000644,USR35357,2022-11-30,ovo,0,1144525
ORD000645,USR12974,2022-03-19,GO-PAY,0,1080681
ORD000646,USR00525,2023-12-15,ovo,10000,1152446
ORD000647,USR16232,2023-08-02,bca va,0,361915
ORD000648,USR15612,2023-08-16,BCA Virtual Account,0,980033
ORD000649,USR00616,2023-08-07,GO-PAY,0,1583450
ORD000650,USR38819,2023-03-28,Mandiri VA,0,1738928
ORD000651,USR04189,2022-08-06,BCA Virtual Account,0,980030
ORD000652,USR48194,2023-03-10,BCA Virtual Account,0,1696199
ORD000653,USR18283,2023-09-23,Mandiri VA,10000,564111
ORD000654,USR09711,2024-08-09,gopay,0,-150000
ORD000655,USR23568,2023-09-23,Mandiri VA,0,1493187
ORD000656,USR24318,2023-09-27,GO-PAY,0,1408637
ORD000657,USR37893,2023-10-16,ovo,0,1940570
ORD000658,USR01440,2023-09-22,GoPay,0,490556
ORD000659,USR20992,2023-07-28,gopay,0,556918
ORD000660,USR17508,2023-05-10,Mandiri VA,0,-150000
ORD000661,USR12640,2024-05-05,Mandiri VA,20000,681656
ORD000662,USR37282,2023-01-06,GoPay,0,1264567
ORD000663,USR09556,2024-08-08,bca va,10000,925587
ORD000664,USR21534,2023-08-02,Mandiri VA,10000,509844
ORD000665,USR31574,2023-08-02,BCA Virtual Account,0,1062604
ORD000666,USR12827,2024-08-19,bca va,0,1658510
ORD000667,USR44526,2023-03-07,GoPay,10000,1222820
ORD000668,USR41959,2023-10-12,Mandiri VA,0,1249036
ORD000669,USR02407,2022-12-23,Mandiri VA,0,459832
ORD000670,USR03665,2023-01-03,bca va,10000,1661197
ORD000671,USR03133,2023-03-24,OVO,0,1889213
ORD000672,USR45101,2023-03-23,Mandiri VA,0,1946453
ORD000673,USR40187,2023-07-03,bca va,0,1533139
ORD000674,USR08336,2024-02-04,Mandiri VA,20000,435898
ORD000675,USR15809,2022-06-19,GoPay,20000,310023
ORD000676,USR49282,2023-07-14,COD,20000,940819
ORD000677,USR29074,2022-10-04,bca va,10000,1974578
ORD000678,USR07694,2022-10-17,bca va,0,1043706
ORD000679,USR46068,2023-06-17,GO-PAY,10000,1344093
ORD000680,USR30389,2022-12-18,COD,0,-150000
ORD000681,USR01081,2023-07-12,bca va,0,858422
ORD000682,USR17754,2022-04-30,Mandiri VA,20000,471156
ORD000683,USR49258,2024-04-18,BCA Virtual Account,0,1846477
ORD000684,USR41398,2023-10-03,Mandiri VA,20000,1685270
ORD000685,USR08635,2022-05-03,OVO,10000,1817659
ORD000686,USR06688,2023-03-01,gopay,20000,1917333
ORD000687,USR31353,2023-08-12,COD,10000,1997005
ORD000688,USR25925,2022-10-19,gopay,0,1872027
ORD000689,USR45460,2022-10-31,COD,0,446216
ORD000690,USR25709,2024-07-24,bca va,20000,1946429
ORD000691,USR33842,2024-10-24,OVO,0,335772
ORD000692,USR00116,2022-03-10,ovo,0,1178146
ORD000693,USR41874,2024-05-20,Mandiri VA,0,339058
ORD000694,USR19222,2023-12-09,gopay,10000,950601
ORD000695,USR34688,2022-03-13,COD,20000,1238064
ORD000696,USR21189,2023-11-24,ovo,0,1560119
ORD000697,USR27953,2022-04-11,GO-PAY,20000,1686071
ORD000698,USR16673,2024-03-10,GoPay,0,1797876
ORD000699,USR18985,2022-11-14,OVO,0,1886041
ORD000700,USR29576,2022-05-20,GO-PAY,0,1901843
ORD000701,USR10472,2023-01-29,BCA Virtual Account,20000,1697965
ORD000702,USR38877,2024-01-25,ovo,0,354354
ORD000703,USR16907,2022-07-21,gopay,0,268801
ORD000704,USR30922,2024-09-23,OVO,0,1794733
ORD000705,USR39114,2023-07-13,gopay,0,1336201
ORD000706,USR18079,2022-02-08,OVO,10000,1074681
ORD000707,USR15851,2023-03-19,gopay,10000,780306
ORD000708,USR36694,2024-04-30,bca va,0,1656067
ORD000709,USR46519,2024-01-07,COD,0,135758
ORD000710,USR10109,2024-02-02,COD,50000,1616913
ORD000711,USR13307,2023-04-13,OVO,0,521347
ORD000712,USR24920,2023-02-19,bca va,20000,1552589
ORD000713,USR11955,2022-07-23,BCA Virtual Account,0,1486431
ORD000714,USR37727,2023-02-14,gopay,10000,759959
ORD000715,USR01086,2024-06-17,GO-PAY,0,1285672
ORD000716,USR43157,2023-09-24,bca va,20000,821936
ORD000717,USR24525,2022-09-28,Mandiri VA,0,1678248
ORD000718,USR31312,2023-10-08,bca va,50000,1158067
ORD000719,USR06541,2022-09-30,ovo,0,1817133
ORD000720,USR49401,2022-09-14,OVO,50000,979271
ORD000721,USR00963,2022-11-16,GO-PAY,20000,1744646
ORD000722,USR30420,2023-11-19,gopay,20000,1039184
ORD000723,USR31148,2023-05-18,BCA Virtual Account,20000,717939
ORD000724,USR36684,2023-05-17,gopay,0,800478
ORD000725,USR18432,2023-11-10,OVO,20000,921416
ORD000726,USR30414,2023-10-23,Mandiri VA,20000,1064140
ORD000727,USR40835,2024-09-05,gopay,10000,357412
ORD000728,USR00916,2023-07-23,COD,20000,1627015
ORD000729,USR09222,2023-11-30,Mandiri VA,0,-150000
ORD000730,USR35351,2023-09-11,gopay,10000,680789
ORD000731,USR23692,2023-09-01,ovo,0,930170
ORD000732,USR14652,2024-03-01,GO-PAY,50000,1970710
ORD000733,USR01376,2022-03-19,bca va,0,1812991
ORD000734,USR25949,2022-07-07,gopay,0,689486
ORD000735,USR40379,2024-11-19,ovo,0,1716572
ORD000736,USR10348,2023-12-15,GO-PAY,10000,1214218
ORD000737,USR22925,2022-08-06,Mandiri VA,10000,1941592
ORD000738,USR33417,2024-06-14,bca va,0,1391623
ORD000739,USR04937,2022-12-18,COD,10000,664202
ORD000740,USR47613,2022-12-19,OVO,10000,517177
ORD000741,USR21474,2023-10-06,ovo,10000,1197990
ORD000742,USR12459,2024-05-05,COD,50000,1277995
ORD000743,USR16345,2023-04-27,BCA Virtual Account,0,1941893
ORD000744,USR49174,2022-11-10,gopay,0,910656
ORD000745,USR02130,2022-10-01,ovo,0,157095
ORD000746,USR43306,2022-04-16,COD,0,97818
ORD000747,USR19377,2022-12-11,gopay,20000,872923
ORD000748,USR05536,2023-02-24,GoPay,0,1379252
ORD000749,USR24788,2023-05-26,COD,0,879355
ORD000750,USR14216,2022-10-01,OVO,0,1095103
ORD000751,USR37087,2022-10-03,ovo,0,149582
ORD000752,USR03839,2024-05-11,OVO,10000,1435794
ORD000753,USR02837,2023-04-20,GoPay,20000,1579368
ORD000754,USR03151,2022-09-11,gopay,0,720735
ORD000755,USR15351,2024-05-26,COD,20000,334408
ORD000756,USR43291,2023-12-24,bca va,0,918068
ORD000757,USR49230,2024-06-24,COD,10000,1783217
ORD000758,USR23853,2024-03-07,OVO,0,1695753
ORD000759,USR12106,2023-11-04,COD,0,401858
ORD000760,USR20017,2023-09-28,gopay,0,229828
ORD000761,USR15921,2023-01-28,gopay,0,871013
ORD000762,USR07520,2022-01-28,OVO,0,1459663
ORD000763,USR18411,2024-02-05,COD,0,1275295
ORD000764,USR06277,2022-08-30,OVO,0,1548456
ORD000765,USR23617,2024-02-23,BCA Virtual Account,0,1139120
ORD000766,USR42928,2024-01-11,gopay,0,381990
ORD000767,USR03514,2022-09-21,ovo,0,1048090
ORD000768,USR44311,2023-07-27,bca va,20000,1823128
ORD000769,USR05355,2024-01-22,GO-PAY,0,579832
ORD000770,USR33760,2024-04-06,ovo,0,1634782
ORD000771,USR11375,2022-06-03,Mandiri VA,0,250843
ORD000772,USR39723,2023-09-02,GO-PAY,0,1222848
ORD000773,USR10544,2023-04-16,BCA Virtual Account,50000,1106317
ORD000774,USR19980,2024-06-06,ovo,50000,1700768
ORD000775,USR48545,2022-10-02,OVO,0,499018
ORD000776,USR25712,2024-01-14,GO-PAY,0,1531470
ORD000777,USR38856,2023-11-08,gopay,0,1522018
ORD000778,USR21384,2023-05-25,bca va,0,1693726
ORD000779,USR47755,2023-08-30,bca va,0,425174
ORD000780,USR28523,2024-03-02,ovo,0,320570
ORD000781,USR10581,2023-07-27,Mandiri VA,10000,1586143
ORD000782,USR06253,2024-03-19,GoPay,0,663857
ORD000783,USR02913,2024-02-12,Mandiri VA,10000,156873
ORD000784,USR20432,2022-06-01,BCA Virtual Account,0,1357464
ORD000785,USR29258,2023-05-21,COD,0,660512
ORD000786,USR14866,2023-03-16,bca va,0,532113
ORD000787,USR14114,2023-12-20,BCA Virtual Account,0,1330610
ORD000788,USR15759,2023-07-08,Mandiri VA,0,1331074
ORD000789,USR05604,2023-10-01,ovo,0,1516107
ORD000790,USR20821,2023-12-30,Mandiri VA,20000,262386
ORD000791,USR15812,2022-06-11,COD,0,1382183
ORD000792,USR43696,2024-06-26,bca va,0,1545302
ORD000793,USR33531,2023-04-24,Mandiri VA,0,999999999
ORD000794,USR21473,2024-02-03,GO-PAY,20000,1171931
ORD000795,USR43064,2023-04-30,OVO,20000,257298
ORD000796,USR07358,2023-08-22,ovo,20000,109332
ORD000797,USR06176,2023-09-30,OVO,0,1150405
ORD000798,USR09289,2023-12-06,BCA Virtual Account,0,1259485
ORD000799,USR39852,2023-06-19,ovo,0,1845330
ORD000800,USR07301,2024-04-22,GoPay,0,1296076
ORD000801,USR44603,2022-06-25,Mandiri VA,20000,1129542
ORD000802,USR00805,2022-12-02,GO-PAY,0,747169
ORD000803,USR34330,2023-11-14,GoPay,10000,1765692
ORD000804,USR30868,2023-05-01,GO-PAY,0,1959982
ORD000805,USR26849,2022-08-10,ovo,0,1665181
ORD000806,USR18608,2024-01-07,BCA Virtual Account,0,1222932
ORD000807,USR18066,2023-12-11,COD,0,-150000
ORD000808,USR01378,2023-01-07,GO-PAY,0,1480162
ORD000809,USR17094,2023-03-22,BCA Virtual Account,20000,454391
ORD000810,USR11604,2022-08-08,OVO,0,1102348
ORD000811,USR24955,2024-02-05,Mandiri VA,10000,790417
ORD000812,USR41928,2024-02-10,COD,20000,567907
ORD000813,USR03676,2023-10-06,OVO,0,624785
ORD000814,USR20878,2023-01-29,COD,10000,1536146
ORD000815,USR05658,2023-11-02,BCA Virtual Account,0,999999999
ORD000816,USR15510,2023-07-05,gopay,0,232800
ORD000817,USR24313,2024-02-09,OVO,0,1012068
ORD000818,USR32374,2023-08-10,gopay,0,1199146
ORD000819,USR34545,2022-09-06,Mandiri VA,0,1446107
ORD000820,USR21544,2022-09-25,gopay,0,926300
ORD000821,USR48331,2022-07-08,GoPay,0,1684978
ORD000822,USR23145,2023-06-23,OVO,0,1501982
ORD000823,USR04751,2023-08-21,BCA Virtual Account,10000,469555
ORD000824,USR29529,2023-03-23,GoPay,0,1281221
ORD000825,USR14191,2024-01-20,ovo,20000,1431696
ORD000826,USR48249,2024-05-03,ovo,20000,280481
ORD000827,USR25618,2024-02-05,ovo,0,1094359
ORD000828,USR12317,2023-05-10,BCA Virtual Account,0,1192504
ORD000829,USR21208,2024-12-09,ovo,0,511231
ORD000830,USR33273,2024-04-01,COD,0,998715
ORD000831,USR03079,2023-09-24,ovo,20000,1101210
ORD000832,USR46559,2022-06-13,GoPay,20000,1635672
ORD000833,USR29059,2022-06-22,GO-PAY,0,1263548
ORD000834,USR21647,2022-10-19,GoPay,10000,1518431
ORD000835,USR01410,2024-01-04,ovo,0,1594120
ORD000836,USR26274,2023-10-15,COD,20000,1586465
ORD000837,USR44651,2023-02-05,GO-PAY,0,1104221
ORD000838,USR31797,2023-08-15,bca va,10000,1883535
ORD000839,USR22599,2023-10-20,GoPay,10000,1609090
ORD000840,USR27309,2022-05-27,GO-PAY,0,897129
ORD000841,USR22473,2023-10-30,OVO,0,1094357
ORD000842,USR14112,2024-06-15,GoPay,0,1547427
ORD000843,USR00953,2023-06-07,Mandiri VA,50000,1325210
ORD000844,USR33257,2022-03-29,ovo,0,1758923
ORD000845,USR30442,2023-01-24,gopay,50000,1901820
ORD000846,USR44201,2023-03-23,bca va,20000,634315
ORD000847,USR23071,2023-09-19,ovo,50000,1222022
ORD000848,USR35928,2023-02-02,ovo,0,1635671
ORD000849,USR20098,2024-02-02,Mandiri VA,0,200738
ORD000850,USR02814,2024-11-09,ovo,20000,1861908
ORD000851,USR19138,2022-12-23,COD,20000,723401
ORD000852,USR23154,2022-11-17,bca va,10000,444960
ORD000853,USR33470,2024-11-11,gopay,10000,745254
ORD000854,USR24707,2024-05-07,COD,0,1639084
ORD000855,USR12407,2022-07-08,GoPay,10000,354033
ORD000856,USR16329,2023-07-22,GoPay,20000,443028
ORD000857,USR23883,2024-10-08,bca va,20000,1697901
ORD000858,USR27164,2023-01-29,bca va,0,925587
ORD000859,USR13850,2023-02-07,OVO,0,1758053
ORD000860,USR24381,2022-08-18,OVO,0,1525504
ORD000861,USR21759,2023-02-18,OVO,50000,78399
ORD000862,USR21157,2022-07-26,ovo,0,540468
ORD000863,USR01451,2022-11-23,bca va,0,436636
ORD000864,USR16397,2022-08-27,gopay,0,404025
ORD000865,USR35604,2023-12-04,GoPay,0,63603
ORD000866,USR29138,2022-05-29,bca va,0,1075216
ORD000867,USR04224,2022-05-31,bca va,0,960448
ORD000868,USR47026,2023-06-01,BCA Virtual Account,20000,921999
ORD000869,USR30644,2023-09-01,gopay,0,662785
ORD000870,USR26037,2024-07-05,BCA Virtual Account,10000,1539726
ORD000871,USR17904,2023-08-06,Mandiri VA,50000,1826702
ORD000872,USR32434,2022-08-04,BCA Virtual Account,0,1676628
ORD000873,USR32741,2022-12-20,gopay,10000,1733420
ORD000874,USR09282,2023-04-30,COD,0,603158
ORD000875,USR14014,2024-09-07,GO-PAY,0,1843827
ORD000876,USR43355,2022-08-13,gopay,0,1518662
ORD000877,USR39379,2022-09-27,bca va,0,1305125
ORD000878,USR41938,2023-11-17,bca va,0,170076
ORD000879,USR29827,2024-07-21,COD,20000,1723976
ORD000880,USR22362,2023-04-28,BCA Virtual Account,50000,1625231
ORD000881,USR37042,2023-10-07,ovo,0,1384415
ORD000882,USR34989,2023-05-14,COD,0,472396
ORD000883,USR22617,2023-11-30,GoPay,0,1000740
ORD000884,USR28903,2023-07-01,COD,0,1002643
ORD000885,USR21377,2022-09-07,ovo,0,1935857
ORD000886,USR42462,2024-05-01,Mandiri VA,10000,162735
ORD000887,USR03266,2023-10-15,OVO,10000,1849950
ORD000888,USR31729,2022-05-20,COD,20000,1928543
ORD000889,USR42908,2023-05-02,BCA Virtual Account,0,1164197
ORD000890,USR03144,2024-03-19,BCA Virtual Account,10000,1667260
ORD000891,USR00921,2023-10-02,ovo,0,340172
ORD000892,USR00467,2022-04-19,gopay,0,1991864
ORD000893,USR21133,2023-01-09,GO-PAY,0,829864
ORD000894,USR27524,2023-02-18,Mandiri VA,0,1310602
ORD000895,USR42054,2023-12-15,gopay,20000,769698
ORD000896,USR24191,2023-11-09,BCA Virtual Account,10000,1938820
ORD000897,USR21923,2023-06-13,Mandiri VA,50000,1285432
ORD000898,USR43640,2022-12-28,GoPay,0,537737
ORD000899,USR04877,2024-05-05,ovo,0,1014495
ORD000900,USR14024,2023-10-26,GO-PAY,0,810351
ORD000901,USR30883,2022-11-09,BCA Virtual Account,0,123998
ORD000902,USR16362,2023-02-25,bca va,50000,1702083
ORD000903,USR08013,2022-12-16,BCA Virtual Account,10000,1775376
ORD000904,USR43503,2022-11-10,GO-PAY,0,529151
ORD000905,USR48342,2023-02-01,GO-PAY,0,874260
